URL,Project Name,Category,Sub-Category,Status,Project Cost,Project Start Date,Project Completion Date,State,City,Construction Area (sqm),Land Area (sqm),Residential Units,Commercial Units,Company
https://infiniteworks.in/private-construction-leads/detail/11509375546954102515?uid=6815559123727730&tid=20766212,adna life square,residential,,under construction,813851780,2025-08-01 00:00:00,2029-11-01 00:00:00,karnataka,bengaluru,16086.0,14063.0,99,0,Adna Projects Limited Liability Partnership
https://infiniteworks.in/private-construction-leads/detail/11519073869502380775?uid=6815559123727730&tid=20766212,rare earth athena,plotting,,under construction,75375000,2025-08-01 00:00:00,2026-12-31 00:00:00,karnataka,bangalore rural,,18969.0,79,1,Rarearth Athena
https://infiniteworks.in/private-construction-leads/detail/11522005819788414379?uid=6815559123727730&tid=20766212,pruthvi evara,plotting,,under construction,127265824,2025-04-01 00:00:00,2027-03-31 00:00:00,karnataka,bengaluru urban,,14113.0,29,,Pruthvi Projects
https://infiniteworks.in/private-construction-leads/detail/11544787811058119834?uid=6815559123727730&tid=20766212,golden horizon,residential,,under construction,430000000,2025-09-11 00:00:00,2028-04-30 00:00:00,karnataka,bangalore rural,7600.0,2788.0,51,0,Sai Ganesh Developers
https://infiniteworks.in/private-construction-leads/detail/11638140214530275401?uid=6815559123727730&tid=20766212,rohan marina one,mixed,,under construction,3891662080,2025-06-15 00:00:00,2030-12-31 00:00:00,karnataka,dakshina kannada,88861.0,27349.0,262,4,Rohan Plaza Private Limited
https://infiniteworks.in/private-construction-leads/detail/11673388470389305592?uid=6815559123727730&tid=20766212,king's court,residential,residential cum commercial,under construction,209836624,2025-10-01 00:00:00,2030-03-31 00:00:00,karnataka,dharwad,5457.0,1696.0,40,16,Bhoomi Developers
https://infiniteworks.in/private-construction-leads/detail/11698812569965774104?uid=6815559123727730&tid=20766212,shivalaya residency,residential,,under construction,147045152,2025-11-01 00:00:00,2030-12-31 00:00:00,karnataka,udupi,4824.0,1519.0,47,0,Shivalaya Developers
https://infiniteworks.in/private-construction-leads/detail/11724693166868680781?uid=6815559123727730&tid=20766212,sai gopal apartment,residential,,under construction,70610000,2025-05-01 00:00:00,2028-04-30 00:00:00,karnataka,dharwad,1762.0,875.0,15,0,Vanishree Builders
https://infiniteworks.in/private-construction-leads/detail/11745912532698539195?uid=6815559123727730&tid=20766212,prestige crystal lawns,plotting,,under construction,3341515010,2025-10-01 00:00:00,2027-03-31 00:00:00,karnataka,bangalore rural,,98444.0,235,,Prestige Estates Projects Limited
https://infiniteworks.in/private-construction-leads/detail/11875983111739613234?uid=6815559123727730&tid=20766212,avadhoot chaya,residential,,under construction,57572788,2025-01-26 00:00:00,2028-04-20 00:00:00,karnataka,belagavi,1660.0,485.0,21,0,Shri Dattaavadhoot Developers Limited Liability Partnership
https://infiniteworks.in/private-construction-leads/detail/11883690536443974958?uid=6815559123727730&tid=20766212,aum sai,residential,,under construction,235684272,2025-06-21 00:00:00,2029-12-20 00:00:00,karnataka,dharwad,12825.0,2786.0,70,0,Newhomes Buildtech
https://infiniteworks.in/private-construction-leads/detail/4843674103155267177?uid=6815559123727730&tid=20766212,natures boulevard,plotting,,under construction,406371872,2025-05-15 00:00:00,2030-12-31 00:00:00,karnataka,bengaluru urban,,22612.0,12,0,Natures Boulevard
https://infiniteworks.in/private-construction-leads/detail/484532287699102671?uid=6815559123727730&tid=20766212,royal city-1,plotting,,under construction,18790088,2025-01-10 00:00:00,2028-01-30 00:00:00,karnataka,kolar,,4957.0,16,0,Madhusudhan Rao Kadam & 2 Others In Individual Capacity
https://infiniteworks.in/private-construction-leads/detail/4901300933867086537?uid=6815559123727730&tid=20766212,jankal stellar heights,residential,,under construction,1877667070,2025-11-15 00:00:00,2030-02-05 00:00:00,karnataka,bengaluru,23186.0,8295.0,149,0,Jankal Sankalpa Ventures
https://infiniteworks.in/private-construction-leads/detail/4919443496348193901?uid=6815559123727730&tid=20766212,royal nest,residential,,under construction,530000000,2025-07-01 00:00:00,2028-06-30 00:00:00,karnataka,bengaluru urban,15862.0,5463.0,103,0,Wone 8 Estates Private Limited
https://infiniteworks.in/private-construction-leads/detail/502778910453717608?uid=6815559123727730&tid=20766212,the chimes,plotting,,under construction,128468800,2025-02-17 00:00:00,2027-06-30 00:00:00,karnataka,bengaluru,,24685.0,109,,Raise Infra
https://infiniteworks.in/private-construction-leads/detail/5164094231392996886?uid=6815559123727730&tid=20766212,pramuk MM magnus,residential,,under construction,2527844100,2025-05-03 00:00:00,2029-05-04 00:00:00,karnataka,bengaluru urban,31336.0,6497.0,94,0,Pramuk Infracon Limited Liability Partnership
https://infiniteworks.in/private-construction-leads/detail/5183660382436945226?uid=6815559123727730&tid=20766212,ashish krishna maple,residential,,under construction,947684990,2025-04-01 00:00:00,2027-12-31 00:00:00,karnataka,bengaluru urban,20396.0,7539.0,62,0,Aashish Developers
https://infiniteworks.in/private-construction-leads/detail/5224223114604749767?uid=6815559123727730&tid=20766212,gowrishankar green city,plotting,,under construction,64428700,2025-09-08 00:00:00,2028-03-08 00:00:00,karnataka,kolar,,24584.0,92,0,K M Nagarajaiah Setty
https://infiniteworks.in/private-construction-leads/detail/523874327479593706?uid=6815559123727730&tid=20766212,sai pralhad apartment,residential,,under construction,60615000,2025-01-06 00:00:00,2028-05-30 00:00:00,karnataka,dharwad,0.0,460.0,9,0,Vanishree Builders
https://infiniteworks.in/private-construction-leads/detail/5240877919707536580?uid=6815559123727730&tid=20766212,adithya homes paradise phase-4,plotting,,under construction,119100000,2025-03-01 00:00:00,2026-06-22 00:00:00,karnataka,bengaluru rural,,18818.0,86,,Adithya Homes
https://infiniteworks.in/private-construction-leads/detail/5283540872991408682?uid=6815559123727730&tid=20766212,the adwaith by sanjeevini,residential,,under construction,6995267100,2025-07-01 00:00:00,2028-12-31 00:00:00,karnataka,bengaluru urban,149495.0,33260.0,703,0,Sanjeevini Properties Private Limited
https://infiniteworks.in/private-construction-leads/detail/5285374788880150360?uid=6815559123727730&tid=20766212,the landmark,plotting,,under construction,150000000,2025-10-01 00:00:00,2031-12-31 00:00:00,karnataka,bangalore rural,,20234.0,99,0,Kadiri Venkata Narasimha Reddy
https://infiniteworks.in/private-construction-leads/detail/5298627466545527805?uid=6815559123727730&tid=20766212,kgf ozone nest,plotting,,under construction,545976900,2025-01-05 00:00:00,2028-01-31 00:00:00,karnataka,bengaluru urban,,76283.0,72,0,Afnan Construction
https://infiniteworks.in/private-construction-leads/detail/5321781239540696139?uid=6815559123727730&tid=20766212,down town prime residential layout,plotting,,under construction,111635680,2025-04-01 00:00:00,2028-12-31 00:00:00,karnataka,udupi,,35369.0,59,0,K Sripad Upadhya
https://infiniteworks.in/private-construction-leads/detail/5342486120168167712?uid=6815559123727730&tid=20766212,spectra reserve,residential,,under construction,487993952,2025-02-01 00:00:00,2028-08-01 00:00:00,karnataka,bengaluru urban,3607.0,1114.0,8,0,Spectra Constructions Private Limited
https://infiniteworks.in/private-construction-leads/detail/5382634653729638228?uid=6815559123727730&tid=20766212,mythri street,residential,,under construction,1643285630,2025-09-15 00:00:00,2029-12-30 00:00:00,karnataka,bengaluru,25375.0,11541.0,218,0,Mythri Builders
https://infiniteworks.in/private-construction-leads/detail/5445422740178671217?uid=6815559123727730&tid=20766212,prestige greenbrook,plotting,,under construction,4326169600,2025-10-01 00:00:00,2027-03-31 00:00:00,karnataka,bangalore rural,,134758.0,324,,Prestige Estates Projects Limited
https://infiniteworks.in/private-construction-leads/detail/5462595150602486817?uid=6815559123727730&tid=20766212,raja magnum,residential,,under construction,429065984,2025-03-01 00:00:00,2029-03-01 00:00:00,karnataka,bengaluru urban,9563.0,3942.0,58,0,Raja Housing Limited
https://infiniteworks.in/private-construction-leads/detail/549082118259178363?uid=6815559123727730&tid=20766212,vikaas white land meadows,plotting,,under construction,347735680,2025-02-05 00:00:00,2028-10-05 00:00:00,karnataka,ramanagar,,70616.0,299,0,Vikaas Infra Builder
https://infiniteworks.in/private-construction-leads/detail/5506148845934970989?uid=6815559123727730&tid=20766212,hillcrest haven,plotting,,under construction,100000000,2025-04-01 00:00:00,2028-05-30 00:00:00,karnataka,bangalore rural,,12140.0,38,0,Chhabindra Kumar Pradhan
https://infiniteworks.in/private-construction-leads/detail/5507521459127756867?uid=6815559123727730&tid=20766212,sankalp wellington park,residential,,under construction,1183694720,2025-09-04 00:00:00,2031-12-31 00:00:00,karnataka,mysuru,15734.0,8478.0,164,0,Sankalp Constructions Private Limited
https://infiniteworks.in/private-construction-leads/detail/5563860046221014408?uid=6815559123727730&tid=20766212,nexon travenza,plotting,,under construction,295719936,2025-05-01 00:00:00,2031-12-31 00:00:00,karnataka,bangalore rural,,22713.0,83,,Nexon Builders
https://infiniteworks.in/private-construction-leads/detail/55856197020443885?uid=6815559123727730&tid=20766212,navchaitnya elite,residential,,under construction,116751024,2025-06-02 00:00:00,2028-12-31 00:00:00,karnataka,belagavi,2998.0,809.0,34,0,Navchaitanya Developers
https://infiniteworks.in/private-construction-leads/detail/5589361546784336252?uid=6815559123727730&tid=20766212,yargatti layout,plotting,,under construction,70698392,2025-04-01 00:00:00,2026-12-31 00:00:00,karnataka,belagavi,,18413.0,85,0,Mohsin Sharif Yargatti
https://infiniteworks.in/private-construction-leads/detail/5595012521040473528?uid=6815559123727730&tid=20766212,earth soul,plotting,,under construction,279160288,2025-08-04 00:00:00,2026-12-31 00:00:00,karnataka,bangalore rural,,19576.0,72,0,Mr Supraj Yadav Muniraju & Mr Girish D
https://infiniteworks.in/private-construction-leads/detail/5633112748637522850?uid=6815559123727730&tid=20766212,varnam phase 1c,residential,,under construction,3749408260,2025-08-15 00:00:00,2031-03-31 00:00:00,karnataka,bengaluru rural,49916.0,14211.0,156,0,One Bangalore Luxury Projects Limited Liability Partnership
https://infiniteworks.in/private-construction-leads/detail/5708373279971304247?uid=6815559123727730&tid=20766212,V.k silver springs,mixed,,under construction,317840000,2025-12-15 00:00:00,2030-12-31 00:00:00,karnataka,udupi,11098.0,2591.0,42,3,V K Developers
https://infiniteworks.in/private-construction-leads/detail/5761673596450666475?uid=6815559123727730&tid=20766212,one life phase I & II,residential,,under construction,231500000,2025-12-01 00:00:00,2027-08-30 00:00:00,karnataka,belagavi,8066.0,2824.0,79,0,Ambica Infra Build
https://infiniteworks.in/private-construction-leads/detail/576633711934967419?uid=6815559123727730&tid=20766212,adarsh palm acres phase 3,residential,,under construction,5794680300,2025-09-10 00:00:00,2031-09-30 00:00:00,karnataka,bengaluru,63058.0,125045.0,195,0,Adarsh Nivaas Private Limited
https://infiniteworks.in/private-construction-leads/detail/5773987373785454517?uid=6815559123727730&tid=20766212,garden terraces,residential,,under construction,324447104,2025-07-01 00:00:00,2028-06-30 00:00:00,karnataka,mysuru,5310.0,2177.0,35,0,Vai Horizon Infrastructure Limited Liability Partnership
https://infiniteworks.in/private-construction-leads/detail/5832646928378548052?uid=6815559123727730&tid=20766212,sri ram city,plotting,,under construction,51683648,2025-05-20 00:00:00,2028-12-31 00:00:00,karnataka,udupi,,39537.0,127,,Rama Kulala
https://infiniteworks.in/private-construction-leads/detail/5833082095391297830?uid=6815559123727730&tid=20766212,s p developers,plotting,,under construction,20031216,2025-06-25 00:00:00,2028-10-08 00:00:00,karnataka,ballari,,14083.0,64,0,S P Developers
https://infiniteworks.in/private-construction-leads/detail/5837290651907824777?uid=6815559123727730&tid=20766212,avalon county,plotting,,under construction,47457616,2025-08-15 00:00:00,2027-12-31 00:00:00,karnataka,bengaluru,,19832.0,76,0,Land Capital Arkashree Developers
https://infiniteworks.in/private-construction-leads/detail/204013086294735319?uid=6815559123727730&tid=20766212,artemis address phase 2,plotting,,under construction,223363392,2025-04-01 00:00:00,2027-12-31 00:00:00,karnataka,bengaluru rural,,40215.0,59,1,Indiabuild Real Estates Private Limited
https://infiniteworks.in/private-construction-leads/detail/2047386110700584020?uid=6815559123727730&tid=20766212,amoga sai residency,residential,,under construction,313023040,2025-02-15 00:00:00,2027-12-31 00:00:00,karnataka,bengaluru urban,7502.0,3122.0,63,0,Amoga Builders
https://infiniteworks.in/private-construction-leads/detail/2084941304282014070?uid=6815559123727730&tid=20766212,sezara,mixed,,under construction,198220784,2025-01-01 00:00:00,2029-12-31 00:00:00,karnataka,dakshina kannada,6457.0,2298.0,43,0,Srinidhi Builders & Developers
https://infiniteworks.in/private-construction-leads/detail/2137722407260079048?uid=6815559123727730&tid=20766212,subha eden - 1,residential,,under construction,189206096,2025-01-01 00:00:00,2026-12-31 00:00:00,karnataka,bengaluru urban,2586.0,1619.0,11,0,Subha Luxury Projects Limited Liability Partnership
https://infiniteworks.in/private-construction-leads/detail/2168651193269162451?uid=6815559123727730&tid=20766212,natures sign by shreyas,plotting,,under construction,736244610,2025-09-26 00:00:00,2028-06-30 00:00:00,karnataka,bangalore rural,,50180.0,124,0,Shreyas Infra Projects Private Limited
https://infiniteworks.in/private-construction-leads/detail/2171314793322323741?uid=6815559123727730&tid=20766212,atharva aikya,mixed,,under construction,77800000,2025-03-18 00:00:00,2027-11-30 00:00:00,karnataka,dakshina kannada,2660.0,769.0,20,13,Atharva Builders & Developers
https://infiniteworks.in/private-construction-leads/detail/2201802504391705299?uid=6815559123727730&tid=20766212,the district,plotting,,under construction,398907904,2025-08-01 00:00:00,2026-11-30 00:00:00,karnataka,bengaluru urban,,57768.0,80,0,Naville Estates Limited Liability Partnership
https://infiniteworks.in/private-construction-leads/detail/2278087840853603071?uid=6815559123727730&tid=20766212,merusri sunscape,residential,,under construction,800000000,2025-04-01 00:00:00,2030-03-31 00:00:00,karnataka,bengaluru rural,17999.0,20942.0,75,0,Merusri Sunscape Limited Liability Partnership
https://infiniteworks.in/private-construction-leads/detail/2282703825448840024?uid=6815559123727730&tid=20766212,sangappanavaru mudgal nagar,plotting,,under construction,45597600,2025-08-01 00:00:00,2027-03-31 00:00:00,karnataka,koppal,,71632.0,234,0,Vijayalaxmi Shantanna Mudgal
https://infiniteworks.in/private-construction-leads/detail/230604094183199290?uid=6815559123727730&tid=20766212,arya’s avadana,residential,,under construction,274970016,2025-10-10 00:00:00,2028-12-31 00:00:00,karnataka,bangalore rural,9521.0,3642.0,63,0,Aryavaridhi Projects
https://infiniteworks.in/private-construction-leads/detail/2315531449848637468?uid=6815559123727730&tid=20766212,vaishno green county 2a,plotting,,under construction,84601744,2025-01-31 00:00:00,2027-12-30 00:00:00,karnataka,kolar,,24711.0,113,0,Vaishno Group
https://infiniteworks.in/private-construction-leads/detail/2319282217892290086?uid=6815559123727730&tid=20766212,the earthscape phase-1,residential,,under construction,7384569900,2025-09-01 00:00:00,2030-08-31 00:00:00,karnataka,bengaluru urban,152989.0,34742.0,647,0,Bricks & Milestones Projects Limited Liability Partnership
https://infiniteworks.in/private-construction-leads/detail/232801814401937369?uid=6815559123727730&tid=20766212,krishnachaitanya a wing,residential,,under construction,37813080,2025-12-01 00:00:00,2029-12-30 00:00:00,karnataka,dharwad,1179.0,476.0,12,6,Cgk Constructions & Real Estate Private Limited
https://infiniteworks.in/private-construction-leads/detail/2388277645344848374?uid=6815559123727730&tid=20766212,sai aman,mixed,,under construction,82245760,2025-01-01 00:00:00,2030-12-31 00:00:00,karnataka,dakshina kannada,4067.0,811.0,54,0,Sai Aman Builders & Developers
https://infiniteworks.in/private-construction-leads/detail/251848638761348355?uid=6815559123727730&tid=20766212,svanta,plotting,,under construction,675721410,2025-10-01 00:00:00,2028-12-31 00:00:00,karnataka,bangalore rural,,72336.0,258,1,Akkruthi Livespaces Limited Liability Partnership
https://infiniteworks.in/private-construction-leads/detail/2597762136309975953?uid=6815559123727730&tid=20766212,ashwasurya legacy,plotting,,under construction,478802752,2025-08-20 00:00:00,2029-12-31 00:00:00,karnataka,bangalore rural,,65660.0,243,2,Suryakalpa Ventures
https://infiniteworks.in/private-construction-leads/detail/2692012826835992622?uid=6815559123727730&tid=20766212,shriya ghodke plaza,mixed,,under construction,129119184,2025-01-04 00:00:00,2029-01-04 00:00:00,karnataka,dharwad,4091.0,1518.0,29,1,Karthik Malode
https://infiniteworks.in/private-construction-leads/detail/2716639332950003849?uid=6815559123727730&tid=20766212,brigade cherry blossom,plotting,,under construction,1335369730,2025-09-01 00:00:00,2028-03-31 00:00:00,karnataka,kolar,,82049.0,9,1,Mysore Projects Private Limited
https://infiniteworks.in/private-construction-leads/detail/2786819509385392648?uid=6815559123727730&tid=20766212,annapurna aaroh,residential,,under construction,33035500,2025-06-02 00:00:00,2030-03-31 00:00:00,karnataka,dharwad,1435.0,465.0,15,0,Vighneshwara Constructions
https://infiniteworks.in/private-construction-leads/detail/281011287755943381?uid=6815559123727730&tid=20766212,r k cortina,plotting,,under construction,38853432,2025-05-01 00:00:00,2027-12-31 00:00:00,karnataka,bengaluru urban,,23775.0,38,0,R K Cortina
https://infiniteworks.in/private-construction-leads/detail/2824303999094949954?uid=6815559123727730&tid=20766212,sirimane enclave,residential,,under construction,220000000,2025-01-01 00:00:00,2030-12-31 00:00:00,karnataka,davangere,10608.0,3654.0,55,0,Sirimane Builders
https://infiniteworks.in/private-construction-leads/detail/2855608049918277361?uid=6815559123727730&tid=20766212,ivc northshire address,plotting,,under construction,311560160,2025-06-20 00:00:00,2027-12-31 00:00:00,karnataka,bengaluru rural,,31110.0,27,1,Indiabuild Realty Private Limited
https://infiniteworks.in/private-construction-leads/detail/2918557960816209398?uid=6815559123727730&tid=20766212,nammane srigandha,plotting,,under construction,118201904,2025-04-22 00:00:00,2026-05-22 00:00:00,karnataka,mysuru,,24281.0,99,,Nammane Constructions
https://infiniteworks.in/private-construction-leads/detail/2978155633449425075?uid=6815559123727730&tid=20766212,madhuban divinity,residential,,under construction,43774548,2025-08-01 00:00:00,2030-03-31 00:00:00,karnataka,dharwad,2088.0,693.0,15,0,Horizon Constructions
https://infiniteworks.in/private-construction-leads/detail/3084723548755717212?uid=6815559123727730&tid=20766212,srinivasan layout phase 2,plotting,,under construction,95804640,2025-05-01 00:00:00,2026-12-31 00:00:00,karnataka,mysuru,,9007.0,5,0,Vee2 Developers
https://infiniteworks.in/private-construction-leads/detail/3126081951994314688?uid=6815559123727730&tid=20766212,midmac vista,residential,,under construction,94526568,2025-05-01 00:00:00,2029-03-31 00:00:00,karnataka,dharwad,2562.0,803.0,23,0,Midmac Developers Private Limited
https://infiniteworks.in/private-construction-leads/detail/317090318398611653?uid=6815559123727730&tid=20766212,ryan emerald valley,plotting,,under construction,91505000,2025-10-01 00:00:00,2027-12-31 00:00:00,karnataka,ramanagar,,38950.0,151,0,Ryan Buildtech Limited Liability Partnership
https://infiniteworks.in/private-construction-leads/detail/343129700555448042?uid=6815559123727730&tid=20766212,nithya infra sunshine,residential,,under construction,415174464,2025-07-01 00:00:00,2027-12-31 00:00:00,karnataka,bengaluru urban,5308.0,2332.0,39,0,Nithya Infra Sunshine
https://infiniteworks.in/private-construction-leads/detail/3440359245397599746?uid=6815559123727730&tid=20766212,bhavani emerald,residential,,under construction,79457760,2025-01-15 00:00:00,2029-12-31 00:00:00,karnataka,udupi,4278.0,1760.0,32,0,Bhavani Builders
https://infiniteworks.in/private-construction-leads/detail/3446589586450599632?uid=6815559123727730&tid=20766212,sree veerabadraswamy prasanna,plotting,,under construction,51000000,2025-04-01 00:00:00,2027-12-31 00:00:00,karnataka,tumakuru,,18716.0,80,0,Devaraja H S & Others
https://infiniteworks.in/private-construction-leads/detail/3464694754015026549?uid=6815559123727730&tid=20766212,nexon celestials,plotting,,under construction,99675000,2025-07-08 00:00:00,2029-12-31 00:00:00,karnataka,bangalore rural,,22459.0,76,0,Nexon Builders & Developers
https://infiniteworks.in/private-construction-leads/detail/3496435912024885845?uid=6815559123727730&tid=20766212,saha elite 3,plotting,,under construction,47648412,2025-04-10 00:00:00,2030-05-20 00:00:00,karnataka,mysuru,,11129.0,21,,Ess & Ess Infrastructure Private Limited
https://infiniteworks.in/private-construction-leads/detail/3609781758084694121?uid=6815559123727730&tid=20766212,sv green view,residential,,under construction,750000000,2025-05-01 00:00:00,2028-12-31 00:00:00,karnataka,bengaluru urban,20999.0,9408.0,173,0,Sri Venkateshwara Constructions
https://infiniteworks.in/private-construction-leads/detail/3641377691632939868?uid=6815559123727730&tid=20766212,krishnachaitanya b wing,residential,,under construction,69522880,2025-10-02 00:00:00,2029-10-31 00:00:00,karnataka,dharwad,2097.0,776.0,22,4,Cgk Constructions & Real Estate Private Limited
https://infiniteworks.in/private-construction-leads/detail/3657814412147924499?uid=6815559123727730&tid=20766212,chartered birdsong,plotting,,under construction,894235520,2025-04-01 00:00:00,2028-12-31 00:00:00,karnataka,bengaluru urban,,76686.0,260,265,Sukhada Bala
https://infiniteworks.in/private-construction-leads/detail/3718178994089600588?uid=6815559123727730&tid=20766212,the valley by essem18 phase 1,plotting,,under construction,115631600,2025-10-01 00:00:00,2026-12-31 00:00:00,karnataka,bengaluru,,5362.0,24,0,Essem18 Developers Private Limited
https://infiniteworks.in/private-construction-leads/detail/3727982075536494416?uid=6815559123727730&tid=20766212,mizar,plotting,,under construction,95008512,2025-12-05 00:00:00,2029-12-31 00:00:00,karnataka,bangalore rural,,11230.0,44,,Nagarjuna Structural Corporation Private Limited
https://infiniteworks.in/private-construction-leads/detail/37488521806881349?uid=6815559123727730&tid=20766212,nambiar district 25 phase 2,residential,,under construction,14696921100,2025-09-01 00:00:00,2030-08-31 00:00:00,karnataka,bengaluru urban,216930.0,34874.0,815,0,Nambiar Ensembleresidential Projects Limited Liability Partnership
https://infiniteworks.in/private-construction-leads/detail/376435112290902850?uid=6815559123727730&tid=20766212,msk layout,plotting,,under construction,33807520,2025-04-07 00:00:00,2026-12-31 00:00:00,karnataka,tumakuru,,14164.0,55,0,Moula Saheb
https://infiniteworks.in/private-construction-leads/detail/3791840937034258406?uid=6815559123727730&tid=20766212,slv living green,plotting,,under construction,33453000,2025-10-01 00:00:00,2027-12-31 00:00:00,karnataka,bangalore rural,,17502.0,69,0,Slv Developers
https://infiniteworks.in/private-construction-leads/detail/3793705601154911528?uid=6815559123727730&tid=20766212,konig pearl county 1,plotting,,under construction,190953488,2025-10-01 00:00:00,2028-12-31 00:00:00,karnataka,bengaluru,,26741.0,74,0,Konig Homes
https://infiniteworks.in/private-construction-leads/detail/3835425257951935875?uid=6815559123727730&tid=20766212,jp iris block-a,residential,,under construction,501850816,2025-09-01 00:00:00,2028-12-31 00:00:00,karnataka,bangalore rural,12328.0,6045.0,91,0,Jp Housing Corporation
https://infiniteworks.in/private-construction-leads/detail/3846473304858576456?uid=6815559123727730&tid=20766212,felicity,plotting,,post construction,82961536,2025-02-27 00:00:00,2026-03-27 00:00:00,karnataka,ramanagar,,16996.0,70,,Vantage Point Property
https://infiniteworks.in/private-construction-leads/detail/3852709765721279140?uid=6815559123727730&tid=20766212,svamitva terravana phase 5,residential,,under construction,659680700,2025-03-01 00:00:00,2028-12-31 00:00:00,karnataka,ramanagara,12390.0,12819.0,37,0,Svamitva Landmarks
https://infiniteworks.in/private-construction-leads/detail/3866522426496746347?uid=6815559123727730&tid=20766212,bloomfields,plotting,,under construction,416900000,2025-04-01 00:00:00,2029-04-30 00:00:00,karnataka,bengaluru urban,,27519.0,105,0,Shravan Gupta
https://infiniteworks.in/private-construction-leads/detail/3883100234477074115?uid=6815559123727730&tid=20766212,united serinity,plotting,,under construction,328700000,2025-07-01 00:00:00,2028-03-16 00:00:00,karnataka,kolar,,81846.0,155,0,United Estates
https://infiniteworks.in/private-construction-leads/detail/3938838307621964626?uid=6815559123727730&tid=20766212,pink lotus enclave,plotting,,under construction,14800000,2025-11-10 00:00:00,2030-11-10 00:00:00,karnataka,kodagu,,8091.0,26,0,Subramani Chengappa Associates Limited Liability Partnership
https://infiniteworks.in/private-construction-leads/detail/3965592857716861603?uid=6815559123727730&tid=20766212,shivanethra nagara,plotting,,under construction,52991708,2025-03-03 00:00:00,2026-06-30 00:00:00,karnataka,mysuru,,10558.0,31,,Snsquare Developers
https://infiniteworks.in/private-construction-leads/detail/3992067702275714226?uid=6815559123727730&tid=20766212,gourinandan arcade,mixed,,under construction,95589320,2025-01-15 00:00:00,2029-07-20 00:00:00,karnataka,belagavi,1898.0,699.0,16,3,Gourinandan Buildcon
https://infiniteworks.in/private-construction-leads/detail/3993957371519777537?uid=6815559123727730&tid=20766212,arka siddhi pinnacle,residential,,under construction,490089376,2025-01-09 00:00:00,2027-07-31 00:00:00,karnataka,bengaluru,18433.0,5564.0,129,0,Arka Build Con
https://infiniteworks.in/private-construction-leads/detail/4014820301841580477?uid=6815559123727730&tid=20766212,disha enclave,plotting,,under construction,24700000,2025-01-01 00:00:00,2027-05-30 00:00:00,karnataka,mysuru,,10055.0,46,0,Kiran Kumar Kadlur Padmanabha
https://infiniteworks.in/private-construction-leads/detail/4085501228640243964?uid=6815559123727730&tid=20766212,brush strokes by mh,plotting,,under construction,235471840,2025-12-15 00:00:00,2029-01-28 00:00:00,karnataka,bengaluru,,16870.0,81,,Mh Properties
https://infiniteworks.in/private-construction-leads/detail/4157679926176227035?uid=6815559123727730&tid=20766212,the grove by magna,plotting,,under construction,136138000,2025-10-01 00:00:00,2026-12-31 00:00:00,karnataka,bengaluru,,11229.0,23,0,Magna Living Limited Liability Partnership
https://infiniteworks.in/private-construction-leads/detail/4181227986516978358?uid=6815559123727730&tid=20766212,saroj whispering winds drift,plotting,,under construction,321492000,2025-07-01 00:00:00,2030-04-01 00:00:00,karnataka,kolar,,52305.0,69,0,Saroj Ventures
https://infiniteworks.in/private-construction-leads/detail/4202067151930517346?uid=6815559123727730&tid=20766212,suyug's saffron,residential,,under construction,1319556610,2025-07-28 00:00:00,2028-12-31 00:00:00,karnataka,bengaluru urban,26739.0,8278.0,109,0,Suyug Constructions
https://infiniteworks.in/private-construction-leads/detail/4232047516629228078?uid=6815559123727730&tid=20766212,shankaratna heights,mixed,,under construction,320381888,2025-10-01 00:00:00,2030-03-31 00:00:00,karnataka,dharwad,17254.0,3473.0,48,121,Manjunath B Garag Infracon Private Limited
https://infiniteworks.in/private-construction-leads/detail/4276433695897301322?uid=6815559123727730&tid=20766212,mak falnir patio,residential,,under construction,165035424,2025-02-01 00:00:00,2028-06-30 00:00:00,karnataka,dakshina kannada,4604.0,1292.0,23,0,Mak Infrarealty Private Limited
https://infiniteworks.in/private-construction-leads/detail/4279208083049862577?uid=6815559123727730&tid=20766212,inspira winds of life,residential,group housing,under construction,1941200000,2025-05-30 00:00:00,2030-05-31 00:00:00,karnataka,bengaluru urban,47469.0,18918.0,224,0,Iinspira Eco Springs Private Limited
https://infiniteworks.in/private-construction-leads/detail/4288070564426481479?uid=6815559123727730&tid=20766212,sindhu souparnika,mixed,,under construction,170000000,2025-01-01 00:00:00,2030-12-31 00:00:00,karnataka,dakshina kannada,5692.0,1700.0,22,48,Sindhu Corporation
https://infiniteworks.in/private-construction-leads/detail/4383782644083229944?uid=6815559123727730&tid=20766212,mims garden view,plotting,,under construction,183059312,2025-01-01 00:00:00,2026-12-31 00:00:00,karnataka,kolar,,41277.0,38,0,Builders Private Limited
https://infiniteworks.in/private-construction-leads/detail/4387686833165305738?uid=6815559123727730&tid=20766212,arsh greens,plotting,,under construction,89053992,2025-03-01 00:00:00,2026-06-30 00:00:00,karnataka,bengaluru urban,,16187.0,77,0,Vaishnavi Residences
https://infiniteworks.in/private-construction-leads/detail/4389903189629491627?uid=6815559123727730&tid=20766212,kns sampada,plotting,,under construction,299440576,2025-06-23 00:00:00,2030-06-27 00:00:00,karnataka,bengaluru urban,,44767.0,16,0,Kns Infra Plotluxe Limited Liability Partnership
